Time,Temp,Duty
90320,26.1999989,0.1
90330,26.1999989,0.1
90340,26.1999989,0.1
90350,26.1999989,0.1
90360,26.1999989,0.1
90370,26.1999989,0.1
90380,26.1999989,0.1
90390,26.1999989,0.1
90400,26.1999989,0.1
90410,26.1999989,0.1
90420,26.1999989,0.1
90430,26.1999989,0.1
90440,26.1999989,0.1
90450,26.1999989,0.1
90460,26.1999989,0.1
90470,26.1999989,0.1
90480,26.1999989,0.1
90490,26.1999989,0.1
90500,26.1999989,0.1
90510,26.1999989,0.1
90520,26.1999989,0.1
90530,26.1999989,0.1
90540,26.1999989,0.1
90550,26.1999989,0.1
90560,26.1999989,0.1
90570,26.1999989,0.1
90580,26.1999989,0.1
90590,26.1999989,0.1
90600,26.1999989,0.1
90610,26.1999989,0.1
90620,26.1999989,0.1
90630,26.1999989,0.1
90640,26.1999989,0.1
90650,26.1999989,0.1
90660,26.1999989,0.1
90670,26.1999989,0.1
90680,26.1999989,0.1
90690,26.1999989,0.1
90700,26.1999989,0.1
90710,26.1999989,0.1
90720,26.1999989,0.1
90730,26.1999989,0.1
90740,26.1999989,0.1
90750,26.1999989,0.1
90760,26.1999989,0.1
90770,26.1999989,0.1
90780,26.1999989,0.1
90790,26.1999989,0.1
90800,26.1999989,0.1
90810,26.1999989,0.1
90820,26.1999989,0.1
90830,26.1999989,0.1
90840,26.1999989,0.1
90850,26.1999989,0.1
90860,26.1999989,0.1
90870,26.1999989,0.1
90880,26.1999989,0.1
90890,26.1999989,0.1
90900,26.1999989,0.1
90910,26.1999989,0.1
90920,26.1999989,0.1
90930,26.1999989,0.1
90940,26.1999989,0.1
90950,26.1999989,0.1
90960,26.1999989,0.1
90970,26.1999989,0.1
90980,26.1999989,0.1
90990,26.1999989,0.1
91000,26.1999989,0.1
91010,26.1999989,0.1
91020,26.3000011,0.1
91030,26.3000011,0.1
91040,26.3000011,0.1
91050,26.3000011,0.1
91060,26.3000011,0.1
91070,26.3000011,0.1
91080,26.3000011,0.1
91090,26.3000011,0.1
91100,26.3000011,0.1
91110,26.3000011,0.1
91120,26.3000011,0.1
91130,26.3000011,0.1
91140,26.3000011,0.1
91150,26.3000011,0.1
91160,26.3000011,0.1
91170,26.3000011,0.1
91180,26.3000011,0.1
91190,26.3000011,0.1
91200,26.3000011,0.1
91210,26.3000011,0.1
91220,26.3000011,0.1
91230,26.3000011,0.1
91240,26.3000011,0.1
91250,26.3000011,0.1
91260,26.3000011,0.1
91270,26.3000011,0.1
91280,26.3000011,0.1
91290,26.3000011,0.1
91300,26.3000011,0.1
91310,26.3000011,0.1
91320,26.3000011,0.1
91330,26.3000011,0.1
91340,26.3000011,0.1
91350,26.3000011,0.1
91360,26.3000011,0.1
91370,26.3000011,0.1
91380,26.3000011,0.1
91390,26.3000011,0.1
91400,26.3000011,0.1
91410,26.3000011,0.1
91420,26.3000011,0.1
91430,26.3000011,0.1
91440,26.3000011,0.1
91450,26.3000011,0.1
91460,26.3000011,0.1
91470,26.3000011,0.1
91480,26.3000011,0.1
91490,26.3000011,0.1
91500,26.3000011,0.1
91510,26.3000011,0.1
91520,26.3000011,0.1
91530,26.3000011,0.1
91540,26.3000011,0.1
91550,26.3000011,0.1
91560,26.3000011,0.1
91570,26.3000011,0.1
91580,26.3000011,0.1
91590,26.3000011,0.1
91600,26.3000011,0.1
91610,26.3000011,0.1
91620,26.3000011,0.1
91630,26.3000011,0.1
91640,26.3000011,0.1
91650,26.3000011,0.1
91660,26.3000011,0.1
91670,26.3000011,0.1
91680,26.3000011,0.1
91690,26.3000011,0.1
91700,26.3000011,0.1
91710,26.3000011,0.1
91720,26.3000011,0.1
91730,26.3000011,0.1
91740,26.3000011,0.1
91750,26.3000011,0.1
91760,26.3000011,0.1
91770,26.3000011,0.1
91780,26.3000011,0.1
91790,26.3000011,0.1
91800,26.3000011,0.1
91810,26.3000011,0.1
91820,26.3000011,0.1
91830,26.3000011,0.1
91840,26.3000011,0.1
91850,26.3000011,0.1
91860,26.3000011,0.1
91870,26.3000011,0.1
91880,26.3000011,0.1
91890,26.3000011,0.1
91900,26.3000011,0.1
91910,26.3000011,0.1
91920,26.3000011,0.1
91930,26.3000011,0.1
91940,26.3000011,0.1
91950,26.3000011,0.1
91960,26.3000011,0.1
91970,26.3000011,0.1
91980,26.3000011,0.1
91990,26.3000011,0.1
92000,26.3000011,0.1
92010,26.3000011,0.1
92020,26.3000011,0.1
92030,26.3000011,0.1
92040,26.3000011,0.1
92050,26.3000011,0.1
92060,26.3000011,0.1
92070,26.3000011,0.1
92080,26.3000011,0.1
92090,26.3000011,0.1
92100,26.3000011,0.1
92110,26.3000011,0.1
92120,26.3000011,0.1
92130,26.3000011,0.1
92140,26.3000011,0.1
92150,26.3000011,0.1
92160,26.3000011,0.1
92170,26.3000011,0.1
92180,26.3000011,0.1
92190,26.3000011,0.1
92200,26.3000011,0.1
92210,26.3000011,0.1
92220,26.3000011,0.1
92230,26.3000011,0.1
92240,26.3000011,0.1
92250,26.3000011,0.1
92260,26.3000011,0.1
92270,26.3000011,0.1
92280,26.3000011,0.1
92290,26.3000011,0.1
92300,26.3000011,0.1
92310,26.3000011,0.1
92320,26.3000011,0.1
92330,26.3000011,0.1
92340,26.3000011,0.1
92350,26.3000011,0.1
92360,26.3000011,0.1
92370,26.3000011,0.1
92380,26.3000011,0.1
92390,26.3000011,0.1
92400,26.3000011,0.1
92410,26.3000011,0.1
92420,26.3000011,0.1
92430,26.3000011,0.1
92440,26.3000011,0.1
92450,26.3000011,0.1
92460,26.3000011,0.1
92470,26.3000011,0.1
92480,26.3000011,0.1
92490,26.3000011,0.1
92500,26.3000011,0.1
92510,26.3000011,0.1
92520,26.3000011,0.1
92530,26.3000011,0.1
92540,26.3000011,0.1
92550,26.3000011,0.1
92560,26.3000011,0.1
92570,26.3000011,0.1
92580,26.3000011,0.1
92590,26.3000011,0.1
92600,26.3000011,0.1
92610,26.3000011,0.1
92620,26.3000011,0.1
92630,26.3000011,0.1
92640,26.3000011,0.1
92650,26.3000011,0.1
92660,26.3000011,0.1
92670,26.3000011,0.1
92680,26.3000011,0.1
92690,26.3000011,0.1
92700,26.3000011,0.1
92710,26.3000011,0.1
92720,26.3000011,0.1
92730,26.3000011,0.1
92740,26.3000011,0.1
92750,26.3000011,0.1
92760,26.3000011,0.1
92770,26.3000011,0.1
92780,26.3000011,0.1
92790,26.3000011,0.1
92800,26.3000011,0.1
92810,26.3000011,0.1
92820,26.3000011,0.1
92830,26.3000011,0.1
92840,26.3000011,0.1
92850,26.3000011,0.1
92860,26.3000011,0.1
92870,26.3000011,0.1
92880,26.3000011,0.1
92890,26.3000011,0.1
92900,26.3000011,0.1
92910,26.3000011,0.1
92920,26.3000011,0.1
92930,26.3000011,0.1
92940,26.3000011,0.1
92950,26.3000011,0.1
92960,26.3000011,0.1
92970,26.3000011,0.1
92980,26.3000011,0.1
92990,26.3000011,0.1
93000,26.3000011,0.1
93010,26.3000011,0.1
93020,26.3000011,0.1
93030,26.3000011,0.1
93040,26.3000011,0.1
93050,26.3000011,0.1
93060,26.3000011,0.1
93070,26.3000011,0.1
93080,26.3000011,0.1
93090,26.3000011,0.1
93100,26.3000011,0.1
93110,26.3000011,0.1
93120,26.3000011,0.1
93130,26.3000011,0.1
93140,26.3000011,0.1
93150,26.3000011,0.1
93160,26.3000011,0.1
93170,26.3000011,0.1
93180,26.3000011,0.1
93190,26.3000011,0.1
93200,26.3000011,0.1
93210,26.3000011,0.1
93220,26.3000011,0.1
93230,26.3000011,0.1
93240,26.3000011,0.1
93250,26.3000011,0.1
93260,26.3000011,0.1
93270,26.3000011,0.1
93280,26.3000011,0.1
93290,26.3000011,0.1
93300,26.3000011,0.1
93310,26.3000011,0.1
93320,26.3000011,0.1
93330,26.3000011,0.1
93340,26.3000011,0.1
93350,26.3000011,0.1
93360,26.3000011,0.1
93370,26.3000011,0.1
93380,26.3000011,0.1
93390,26.3000011,0.1
93400,26.3000011,0.1
93410,26.3000011,0.1
93420,26.3000011,0.1
93430,26.3000011,0.1
93440,26.3000011,0.1
93450,26.3000011,0.1
93460,26.3000011,0.1
93470,26.3000011,0.1
93480,26.3000011,0.1
93490,26.3000011,0.1
93500,26.3000011,0.1
93510,26.3000011,0.1
93520,26.3000011,0.1
93530,26.3000011,0.1
93540,26.3000011,0.1
93550,26.3000011,0.1
93560,26.3000011,0.1
93570,26.3000011,0.1
93580,26.3000011,0.1
93590,26.3000011,0.1
93600,26.3000011,0.1
93610,26.4000015,0.1
93620,26.4000015,0.1
93630,26.4000015,0.1
93640,26.4000015,0.1
93650,26.4000015,0.1
93660,26.4000015,0.1
93670,26.4000015,0.1
93680,26.4000015,0.1
93690,26.4000015,0.1
93700,26.4000015,0.1
93710,26.4000015,0.1
93720,26.4000015,0.1
93730,26.4000015,0.1
93740,26.4000015,0.1
93750,26.4000015,0.1
93760,26.4000015,0.1
93770,26.4000015,0.1
93780,26.4000015,0.1
93790,26.4000015,0.1
93800,26.4000015,0.1
93810,26.4000015,0.1
93820,26.4000015,0.1
93830,26.4000015,0.1
93840,26.4000015,0.1
93850,26.4000015,0.1
93860,26.4000015,0.1
93870,26.4000015,0.1
93880,26.4000015,0.1
93890,26.4000015,0.1
93900,26.4000015,0.1
93910,26.4000015,0.1
93920,26.4000015,0.1
93930,26.4000015,0.1
93940,26.4000015,0.1
93950,26.4000015,0.1
93960,26.4000015,0.1
93970,26.4000015,0.1
93980,26.4000015,0.1
93990,26.4000015,0.1
94000,26.4000015,0.1
94010,26.4000015,0.1
94020,26.4000015,0.1
94030,26.4000015,0.1
94040,26.4000015,0.1
94050,26.4000015,0.1
94060,26.4000015,0.1
94070,26.4000015,0.1
94080,26.4000015,0.1
94090,26.4000015,0.1
94100,26.4000015,0.1
94110,26.4000015,0.1
94120,26.4000015,0.1
94130,26.4000015,0.1
94140,26.4000015,0.1
94150,26.4000015,0.1
94160,26.4000015,0.1
94170,26.4000015,0.1
94180,26.4000015,0.1
94190,26.4000015,0.1
94200,26.4000015,0.1
94210,26.4000015,0.1
94220,26.4000015,0.1
94230,26.4000015,0.1
94240,26.4000015,0.1
94250,26.4000015,0.1
94260,26.4000015,0.1
94270,26.4000015,0.1
94280,26.4000015,0.1
94290,26.4000015,0.1
94300,26.4000015,0.1
94310,26.4000015,0.1
94320,26.4000015,0.1
94330,26.4000015,0.1
94340,26.4000015,0.1
94350,26.4000015,0.1
94360,26.4000015,0.1
94370,26.4000015,0.1
94380,26.4000015,0.1
94390,26.4000015,0.1
94400,26.4000015,0.1
94410,26.4000015,0.1
94420,26.4000015,0.1
94430,26.4000015,0.1
94440,26.4000015,0.1
94450,26.4000015,0.1
94460,26.4000015,0.1
94470,26.4000015,0.1
94480,26.4000015,0.1
94490,26.4000015,0.1
94500,26.4000015,0.1
94510,26.4000015,0.1
94520,26.4000015,0.1
94530,26.4000015,0.1
94540,26.4000015,0.1
94550,26.4000015,0.1
94560,26.4000015,0.1
94570,26.4000015,0.1
94580,26.4000015,0.1
94590,26.4000015,0.1
94600,26.4000015,0.1
94610,26.4000015,0.1
94620,26.4000015,0.1
94630,26.4000015,0.1
94640,26.4000015,0.1
94650,26.4000015,0.1
94660,26.4000015,0.1
94670,26.4000015,0.1
94680,26.4000015,0.1
94690,26.4000015,0.1
94700,26.4000015,0.1
94710,26.4000015,0.1
94720,26.4000015,0.1
94730,26.4000015,0.1
94740,26.4000015,0.1
94750,26.4000015,0.1
94760,26.4000015,0.1
94770,26.4000015,0.1
94780,26.4000015,0.1
94790,26.4000015,0.1
94800,26.4000015,0.1
94810,26.4000015,0.1
94820,26.4000015,0.1
94830,26.4000015,0.1
94840,26.4000015,0.1
94850,26.4000015,0.1
94860,26.4000015,0.1
94870,26.4000015,0.1
94880,26.4000015,0.1
94890,26.4000015,0.1
94900,26.4000015,0.1
94910,26.4000015,0.1
94920,26.4000015,0.1
94930,26.4000015,0.1
94940,26.4000015,0.1
94950,26.4000015,0.1
94960,26.4000015,0.1
94970,26.4000015,0.1
94980,26.4000015,0.1
94990,26.4000015,0.1
95000,26.4000015,0.1
95010,26.4000015,0.1
95020,26.4000015,0.1
95030,26.4000015,0.1
95040,26.4000015,0.1
95050,26.4000015,0.1
95060,26.4000015,0.1
95070,26.4000015,0.1
95080,26.4000015,0.1
95090,26.4000015,0.1
95100,26.4000015,0.1
95110,26.4000015,0.1
95120,26.4000015,0.1
95130,26.4000015,0.1
95140,26.4000015,0.1
95150,26.4000015,0.1
95160,26.4000015,0.1
95170,26.4000015,0.1
95180,26.4000015,0.1
95190,26.4000015,0.1
95200,26.4000015,0.1
95210,26.4000015,0.1
95220,26.4000015,0.1
95230,26.4000015,0.1
95240,26.4000015,0.1
95250,26.4000015,0.1
95260,26.4000015,0.1
95270,26.4000015,0.1
95280,26.4000015,0.1
95290,26.4000015,0.1
95300,26.4000015,0.1
95310,26.4000015,0.1
95320,26.4000015,0.1
95330,26.4000015,0.1
95340,26.4000015,0.1
95350,26.4000015,0.1
95360,26.4000015,0.1
95370,26.4000015,0.1
95380,26.4000015,0.1
95390,26.4000015,0.1
95400,26.4000015,0.1
95410,26.4000015,0.1
95420,26.4000015,0.1
95430,26.4000015,0.1
95440,26.4000015,0.1
95450,26.4000015,0.1
95460,26.4000015,0.1
95470,26.4000015,0.1
95480,26.4000015,0.1
95490,26.4000015,0.1
95500,26.4000015,0.1
95510,26.4000015,0.1
95520,26.4000015,0.1
95530,26.4000015,0.1
95540,26.4000015,0.1
95550,26.4000015,0.1
95560,26.4000015,0.1
95570,26.4000015,0.1
95580,26.4000015,0.1
95590,26.4000015,0.1
95600,26.4000015,0.1
95610,26.4000015,0.1
95620,26.4000015,0.1
95630,26.4000015,0.1
95640,26.4000015,0.1
95650,26.4000015,0.1
95660,26.4000015,0.1
95670,26.4000015,0.1
95680,26.4000015,0.1
95690,26.4000015,0.1
95700,26.4000015,0.1
95710,26.4000015,0.1
95720,26.4000015,0.1
95730,26.4000015,0.1
95740,26.4000015,0.1
95750,26.4000015,0.1
95760,26.4000015,0.1
95770,26.4000015,0.1
95780,26.4000015,0.1
95790,26.4000015,0.1
95800,26.4000015,0.1
95810,26.4000015,0.1
95820,26.4000015,0.1
95830,26.4000015,0.1
95840,26.4000015,0.1
95850,26.4000015,0.1
95860,26.4000015,0.1
95870,26.4000015,0.1
95880,26.4000015,0.1
95890,26.4000015,0.1
95900,26.4000015,0.1
95910,26.4000015,0.1
95920,26.4000015,0.1
95930,26.4000015,0.1
95940,26.4000015,0.1
95950,26.4000015,0.1
95960,26.4000015,0.1
95970,26.4000015,0.1
95980,26.4000015,0.1
95990,26.4000015,0.1
96000,26.4000015,0.1
96010,26.4000015,0.1
96020,26.4000015,0.1
96030,26.4000015,0.1
96040,26.4000015,0.1
96050,26.4000015,0.1
96060,26.4000015,0.1
96070,26.4000015,0.1
96080,26.4000015,0.1
96090,26.4000015,0.1
96100,26.4000015,0.1
96110,26.4000015,0.1
96120,26.4000015,0.1
96130,26.4000015,0.1
96140,26.4000015,0.1
96150,26.4000015,0.1
96160,26.4000015,0.1
96170,26.4000015,0.1
96180,26.4000015,0.1
96190,26.4000015,0.1
96200,26.4000015,0.1
96210,26.4000015,0.1
96220,26.5000019,0.1
96230,26.5000019,0.1
96240,26.5000019,0.1
96250,26.5000019,0.1
96260,26.5000019,0.1
96270,26.5000019,0.1
96280,26.5000019,0.1
96290,26.5000019,0.1
96300,26.5000019,0.1
96310,26.5000019,0.1
96320,26.5000019,0.1
96330,26.5000019,0.1
96340,26.5000019,0.1
96350,26.5000019,0.1
96360,26.5000019,0.1
96370,26.5000019,0.1
96380,26.5000019,0.1
96390,26.5000019,0.1
96400,26.5000019,0.1
96410,26.5000019,0.1
96420,26.5000019,0.1
96430,26.5000019,0.1
96440,26.5000019,0.1
96450,26.5000019,0.1
96460,26.5000019,0.1
96470,26.5000019,0.1
96480,26.5000019,0.1
96490,26.5000019,0.1
96500,26.5000019,0.1
96510,26.5000019,0.1
96520,26.5000019,0.1
96530,26.5000019,0.1
96540,26.5000019,0.1
96550,26.5000019,0.1
96560,26.5000019,0.1
96570,26.5000019,0.1
96580,26.5000019,0.1
96590,26.5000019,0.1
96600,26.5000019,0.1
96610,26.5000019,0.1
96620,26.5000019,0.1
96630,26.5000019,0.1
96640,26.5000019,0.1
96650,26.5000019,0.1
96660,26.5000019,0.1
96670,26.5000019,0.1
96680,26.5000019,0.1
96690,26.5000019,0.1
96700,26.5000019,0.1
96710,26.5000019,0.1
96720,26.5000019,0.1
96730,26.5000019,0.1
96740,26.5000019,0.1
96750,26.5000019,0.1
96760,26.5000019,0.1
96770,26.5000019,0.1
96780,26.5000019,0.1
96790,26.5000019,0.1
96800,26.5000019,0.1
96810,26.5000019,0.1
96820,26.5000019,0.1
96830,26.5000019,0.1
96840,26.5000019,0.1
96850,26.5000019,0.1
96860,26.5000019,0.1
96870,26.5000019,0.1
96880,26.5000019,0.1
96890,26.5000019,0.1
96900,26.5000019,0.1
96910,26.5000019,0.1
96920,26.5000019,0.1
96930,26.5000019,0.1
96940,26.5000019,0.1
96950,26.5000019,0.1
96960,26.6,0.1
96970,26.6,0.1
96980,26.6,0.1
96990,26.6,0.1
97000,26.6,0.1
97010,26.6,0.1
97020,26.6,0.1
97030,26.6,0.1
97040,26.6,0.1
97050,26.6,0.1
97060,26.6,0.1
97070,26.6,0.1
97080,26.6,0.1
97090,26.6,0.1
97100,26.6,0.1
97110,26.6,0.1
97120,26.6,0.1
97130,26.6,0.1
97140,26.6,0.1
97150,26.6,0.1
97160,26.6,0.1
97170,26.6,0.1
97180,26.6,0.1
97190,26.6,0.1
97200,26.6,0.1
97210,26.6,0.1
97220,26.6,0.1
97230,26.6,0.1
97240,26.6,0.1
97250,26.6,0.1
97260,26.6,0.1
97270,26.6,0.1
97280,26.6,0.1
97290,26.6,0.1
97300,26.6,0.1
97310,26.6,0.1
97320,26.6,0.1
97330,26.6,0.1
97340,26.6,0.1
97350,26.6,0.1
97360,26.6,0.1
97370,26.6,0.1
97380,26.6,0.1
97390,26.6,0.1
97400,26.6,0.1
97410,26.6,0.1
97420,26.6,0.1
97430,26.6,0.1
97440,26.6,0.1
97450,26.6,0.1
97460,26.6,0.1
97470,26.6,0.1
97480,26.6,0.1
97490,26.6,0.1
97500,26.6,0.1
97510,26.6,0.1
97520,26.6,0.1
97530,26.6,0.1
97540,26.6,0.1
97550,26.6,0.1
97560,26.6,0.1
97570,26.6,0.1
97580,26.6,0.1
97590,26.6,0.1
97600,26.6,0.1
97610,26.6,0.1
97620,26.6,0.1
97630,26.6,0.1
97640,26.6,0.1
97650,26.6,0.1
97660,26.6,0.1
97670,26.6,0.1
97680,26.6,0.1
97690,26.6,0.1
97700,26.6,0.1
97710,26.6,0.1
97720,26.6,0.1
97730,26.6,0.1
97740,26.6,0.1
97750,26.6,0.1
97760,26.6,0.1
97770,26.6,0.1
97780,26.6,0.1
97790,26.6,0.1
97800,26.6,0.1
97810,26.6,0.1
97820,26.6,0.1
97830,26.6,0.1
97840,26.6,0.1
97850,26.6,0.1
97860,26.6,0.1
97870,26.6,0.1
97880,26.6,0.1
97890,26.6,0.1
97900,26.6,0.1
97910,26.6,0.1
97920,26.6,0.1
97930,26.6,0.1
97940,26.6,0.1
97950,26.6,0.1
97960,26.6,0.1
97970,26.6,0.1
97980,26.6,0.1
97990,26.6,0.1
98000,26.6,0.1
98010,26.6,0.1
98020,26.6,0.1
98030,26.6,0.1
98040,26.6,0.1
98050,26.6,0.1
98060,26.6,0.1
98070,26.6,0.1
98080,26.6,0.1
98090,26.6,0.1
98100,26.6,0.1
98110,26.6,0.1
98120,26.6,0.1
98130,26.6,0.1
98140,26.6,0.1
98150,26.6,0.1
98160,26.6,0.1
98170,26.6,0.1
98180,26.6,0.1
98190,26.6,0.1
98200,26.6,0.1
98210,26.6,0.1
98220,26.6,0.1
98230,26.6,0.1
98240,26.6,0.1
98250,26.6,0.1
98260,26.6,0.1
98270,26.6,0.1
98280,26.6,0.1
98290,26.6,0.1
98300,26.6,0.1
98310,26.6,0.1
98320,26.6,0.1
98330,26.6,0.1
98340,26.6,0.1
98350,26.6,0.1
98360,26.6,0.1
98370,26.6,0.1
98380,26.6,0.1
98390,26.6,0.1
98400,26.6,0.1
98410,26.6,0.1
98420,26.6,0.1
98430,26.6,0.1
98440,26.6,0.1
98450,26.6,0.1
98460,26.6,0.1
98470,26.6,0.1
98480,26.6,0.1
98490,26.6,0.1
98500,26.6,0.1
98510,26.6,0.1
98520,26.6,0.1
98530,26.6,0.1
98540,26.6,0.1
98550,26.6,0.1
98560,26.6,0.1
98570,26.6,0.1
98580,26.6,0.1
98590,26.6,0.1
98600,26.6,0.1
98610,26.6,0.1
98620,26.6,0.1
98630,26.6,0.1
98640,26.6,0.1
98650,26.6,0.1
98660,26.6,0.1
98670,26.6,0.1
98680,26.6,0.1
98690,26.6,0.1
98700,26.6,0.1
98710,26.6,0.1
98720,26.6,0.1
98730,26.6,0.1
98740,26.6,0.1
98750,26.6,0.1
98760,26.6,0.1
98770,26.6,0.1
98780,26.6,0.1
98790,26.6,0.1
98800,26.6,0.1
98810,26.6,0.1
98820,26.6,0.1
98830,26.6,0.1
98840,26.6,0.1
98850,26.6,0.1
98860,26.6,0.1
98870,26.6,0.1
98880,26.6,0.1
98890,26.6,0.1
98900,26.6,0.1
98910,26.6,0.1
98920,26.6,0.1
98930,26.6,0.1
98940,26.6,0.1
98950,26.6,0.1
98960,26.6,0.1
98970,26.6,0.1
98980,26.6,0.1
98990,26.6,0.1
99000,26.6,0.1
99010,26.6,0.1
99020,26.6,0.1
99030,26.6,0.1
99040,26.6,0.1
99050,26.6,0.1
99060,26.6,0.1
99070,26.6,0.1
99080,26.6,0.1
99090,26.6,0.1
99100,26.6,0.1
99110,26.6,0.1
99120,26.6,0.1
99130,26.6,0.1
99140,26.6,0.1
99150,26.6,0.1
99160,26.6,0.1
99170,26.6,0.1
99180,26.6,0.1
99190,26.6,0.1
99200,26.6,0.1
99210,26.6,0.1
99220,26.6,0.1
99230,26.6,0.1
99240,26.6,0.1
99250,26.6,0.1
99260,26.6,0.1
99270,26.6,0.1
99280,26.6,0.1
99290,26.6,0.1
99300,26.6,0.1
99310,26.6,0.1
99320,26.6,0.1
99330,26.6,0.1
99340,26.6,0.1
99350,26.6,0.1
99360,26.6,0.1
99370,26.6,0.1
99380,26.6,0.1
99390,26.6,0.1
99400,26.6,0.1
99410,26.6,0.1
99420,26.6,0.1
99430,26.6,0.1
99440,26.6,0.1
99450,26.6,0.1
99460,26.6,0.1
99470,26.6,0.1
99480,26.6,0.1
99490,26.6,0.1
99500,26.6,0.1
99510,26.6,0.1
99520,26.6,0.1
99530,26.6,0.1
99540,26.6,0.1
99550,26.7,0.1
99560,26.7,0.1
99570,26.7,0.1
99580,26.7,0.1
99590,26.7,0.1
99600,26.7,0.1
99610,26.7,0.1
99620,26.7,0.1
99630,26.7,0.1
99640,26.7,0.1
99650,26.7,0.1
99660,26.7,0.1
99670,26.7,0.1
99680,26.7,0.1
99690,26.7,0.1
99700,26.7,0.1
99710,26.7,0.1
99720,26.7,0.1
99730,26.7,0.1
99740,26.7,0.1
99750,26.7,0.1
99760,26.7,0.1
99770,26.7,0.1
99780,26.7,0.1
99790,26.7,0.1
99800,26.7,0.1
99810,26.7,0.1
99820,26.7,0.1
99830,26.7,0.1
99840,26.7,0.1
99850,26.7,0.1
99860,26.7,0.1
99870,26.7,0.1
99880,26.7,0.1
99890,26.7,0.1
99900,26.7,0.1
99910,26.7,0.1
99920,26.7,0.1
99930,26.7,0.1
99940,26.7,0.1
99950,26.7,0.1
99960,26.7,0.1
99970,26.7,0.1
99980,26.7,0.1
99990,26.7,0.1
100000,26.7,0.1
100010,26.7,0.1
100020,26.7,0.1
100030,26.7,0.1
100040,26.7,0.1
100050,26.7,0.1
100060,26.7,0.1
100070,26.7,0.1
100080,26.7,0.1
100090,26.7,0.1
100100,26.7,0.1
100110,26.7,0.1
100120,26.7,0.1
100130,26.7,0.1
100140,26.7,0.1
100150,26.7,0.1
100160,26.7,0.1
100170,26.7,0.1
100180,26.7,0.1
100190,26.7,0.1
100200,26.7,0.1
100210,26.7,0.1
100220,26.7,0.1
100230,26.7,0.1
100240,26.7,0.1
100250,26.7,0.1
100260,26.7,0.1
100270,26.7,0.1
100280,26.7,0.1
100290,26.7,0.1
100300,26.7,0.1
100310,26.7,0.1
100320,26.7,0.1
100330,26.7,0.1
100340,26.7,0.1
100350,26.7,0.1
100360,26.7,0.1
100370,26.7,0.1
100380,26.7,0.1
100390,26.7,0.1
100400,26.7,0.1
100410,26.7,0.1
100420,26.7,0.1
100430,26.7,0.1
100440,26.7,0.1
100450,26.7,0.1
100460,26.7,0.1
100470,26.7,0.1
100480,26.7,0.1
100490,26.7,0.1
100500,26.7,0.1
100510,26.7,0.1
100520,26.7,0.1
100530,26.7,0.1
100540,26.7,0.1
100550,26.7,0.1
100560,26.7,0.1
100570,26.7,0.1
100580,26.7,0.1
100590,26.7,0.1
100600,26.7,0.1
100610,26.7,0.1
100620,26.7,0.1
100630,26.7,0.1
100640,26.7,0.1
100650,26.7,0.1
100660,26.7,0.1
100670,26.7,0.1
100680,26.7,0.1
100690,26.7,0.1
100700,26.7,0.1
100710,26.7,0.1
100720,26.7,0.1
100730,26.7,0.1
100740,26.7,0.1
100750,26.7,0.1
100760,26.7,0.1
100770,26.7,0.1
100780,26.7,0.1
100790,26.7,0.1
100800,26.7,0.1
100810,26.7,0.1
100820,26.7,0.1
100830,26.7,0.1
100840,26.7,0.1
100850,26.7,0.1
100860,26.7,0.1
100870,26.7,0.1
100880,26.7,0.1
100890,26.7,0.1
100900,26.7,0.1
100910,26.7,0.1
100920,26.7,0.1
100930,26.7,0.1
100940,26.7,0.1
100950,26.7,0.1
100960,26.7,0.1
100970,26.7,0.1
100980,26.7,0.1
100990,26.7,0.1
101000,26.7,0.1
101010,26.7,0.1
101020,26.7,0.1
101030,26.7,0.1
101040,26.7,0.1
101050,26.7,0.1
101060,26.7,0.1
101070,26.7,0.1
101080,26.7,0.1
101090,26.7,0.1
101100,26.7,0.1
101110,26.7,0.1
101120,26.7,0.1
101130,26.7,0.1
101140,26.7,0.1
101150,26.7,0.1
101160,26.7,0.1
101170,26.7,0.1
101180,26.7,0.1
101190,26.7,0.1
101200,26.7,0.1
101210,26.7,0.1
101220,26.7,0.1
101230,26.7,0.1
101240,26.7,0.1
101250,26.7,0.1
101260,26.7,0.1
101270,26.7,0.1
101280,26.7,0.1
101290,26.7,0.1
101300,26.7,0.1
101310,26.7,0.1
101320,26.7,0.1
101330,26.7,0.1
101340,26.7,0.1
101350,26.7,0.1
101360,26.7,0.1
101370,26.7,0.1
101380,26.7,0.1
101390,26.7,0.1
101400,26.7,0.1
101410,26.8000011,0.1
101420,26.8000011,0.1
101430,26.8000011,0.1
101440,26.8000011,0.1
101450,26.8000011,0.1
101460,26.8000011,0.1
101470,26.8000011,0.1
101480,26.8000011,0.1
101490,26.8000011,0.1
101500,26.8000011,0.1
101510,26.8000011,0.1
101520,26.8000011,0.1
101530,26.8000011,0.1
101540,26.8000011,0.1
101550,26.8000011,0.1
101560,26.8000011,0.1
101570,26.8000011,0.1
101580,26.8000011,0.1
101590,26.8000011,0.1
101600,26.8000011,0.1
101610,26.8000011,0.1
101620,26.8000011,0.1
101630,26.8000011,0.1
101640,26.8000011,0.1
101650,26.8000011,0.1
101660,26.8000011,0.1
101670,26.8000011,0.1
101680,26.8000011,0.1
101690,26.8000011,0.1
101700,26.8000011,0.1
101710,26.8000011,0.1
101720,26.8000011,0.1
101730,26.8000011,0.1
101740,26.8000011,0.1
101750,26.8000011,0.1
