Time,Temp,DutyCycle
86450,22.1,0.2
86460,22.1,0.2
86470,22.1,0.2
86480,22.1,0.2
86490,22.1,0.2
86500,22.1,0.2
86510,22.1,0.2
86520,22.1,0.2
86530,22.1,0.2
86540,22.1,0.2
86550,22.1,0.2
86560,22.1,0.2
86570,22.1,0.2
86580,22.1,0.2
86590,22.1,0.2
86600,22.1,0.2
86610,22.1,0.2
86620,22.1,0.2
86630,22.1,0.2
86640,22.1,0.2
86650,22.1,0.2
86660,22.1,0.2
86670,22.1,0.2
86680,22.1,0.2
86690,22.1,0.2
86700,22.1,0.2
86710,22.1,0.2
86720,22.1,0.2
86730,22.1,0.2
86740,22.1,0.2
86750,22.1,0.2
86760,22.1,0.2
86770,22.1999989,0.2
86780,22.1999989,0.2
86790,22.1999989,0.2
86800,22.1999989,0.2
86810,22.1999989,0.2
86820,22.1999989,0.2
86830,22.1999989,0.2
86840,22.1999989,0.2
86850,22.1999989,0.2
86860,22.1999989,0.2
86870,22.1999989,0.2
86880,22.1999989,0.2
86890,22.1999989,0.2
86900,22.1999989,0.2
86910,22.1999989,0.2
86920,22.1999989,0.2
86930,22.1999989,0.2
86940,22.1999989,0.2
86950,22.1999989,0.2
86960,22.1999989,0.2
86970,22.1999989,0.2
86980,22.1999989,0.2
86990,22.1999989,0.2
87000,22.1999989,0.2
87010,22.1999989,0.2
87020,22.1999989,0.2
87030,22.1999989,0.2
87040,22.1999989,0.2
87050,22.1999989,0.2
87060,22.1999989,0.2
87070,22.1999989,0.2
87080,22.1999989,0.2
87090,22.1999989,0.2
87100,22.1999989,0.2
87110,22.1999989,0.2
87120,22.1999989,0.2
87130,22.1999989,0.2
87140,22.1999989,0.2
87150,22.1999989,0.2
87160,22.1999989,0.2
87170,22.1999989,0.2
87180,22.1999989,0.2
87190,22.1999989,0.2
87200,22.1999989,0.2
87210,22.1999989,0.2
87220,22.1999989,0.2
87230,22.1999989,0.2
87240,22.1999989,0.2
87250,22.1999989,0.2
87260,22.1999989,0.2
87270,22.1999989,0.2
87280,22.1999989,0.2
87290,22.1999989,0.2
87300,22.1999989,0.2
87310,22.1999989,0.2
87320,22.1999989,0.2
87330,22.1999989,0.2
87340,22.1999989,0.2
87350,22.1999989,0.2
87360,22.1999989,0.2
87370,22.1999989,0.2
87380,22.1999989,0.2
87390,22.1999989,0.2
87400,22.1999989,0.2
87410,22.1999989,0.2
87420,22.1999989,0.2
87430,22.1999989,0.2
87440,22.1999989,0.2
87450,22.1999989,0.2
87460,22.1999989,0.2
87470,22.1999989,0.2
87480,22.1999989,0.2
87490,22.1999989,0.2
87500,22.1999989,0.2
87510,22.3,0.2
87520,22.3,0.2
87530,22.3,0.2
87540,22.3,0.2
87550,22.3,0.2
87560,22.3,0.2
87570,22.3,0.2
87580,22.3,0.2
87590,22.3,0.2
87600,22.3,0.2
87610,22.3,0.2
87620,22.3,0.2
87630,22.3,0.2
87640,22.3,0.2
87650,22.3,0.2
87660,22.3,0.2
87670,22.3,0.2
87680,22.3,0.2
87690,22.3,0.2
87700,22.3,0.2
87710,22.3,0.2
87720,22.3,0.2
87730,22.3,0.2
87740,22.3,0.2
87750,22.3,0.2
87760,22.3,0.2
87770,22.3,0.2
87780,22.3,0.2
87790,22.3,0.2
87800,22.3,0.2
87810,22.3,0.2
87820,22.3,0.2
87830,22.3,0.2
87840,22.3,0.2
87850,22.3,0.2
87860,22.3,0.2
87870,22.3,0.2
87880,22.3,0.2
87890,22.3,0.2
87900,22.3,0.2
87910,22.3,0.2
87920,22.3,0.2
87930,22.3,0.2
87940,22.3,0.2
87950,22.3,0.2
87960,22.3,0.2
87970,22.3,0.2
87980,22.3,0.2
87990,22.3,0.2
88000,22.3,0.2
88010,22.3,0.2
88020,22.3,0.2
88030,22.3,0.2
88040,22.3,0.2
88050,22.3,0.2
88060,22.3,0.2
88070,22.3,0.2
88080,22.3,0.2
88090,22.3,0.2
88100,22.3,0.2
88110,22.3,0.2
88120,22.3,0.2
88130,22.3,0.2
88140,22.3,0.2
88150,22.3,0.2
88160,22.3,0.2
88170,22.3,0.2
88180,22.3,0.2
88190,22.3,0.2
88200,22.3,0.2
88210,22.3,0.2
88220,22.3,0.2
88230,22.3,0.2
88240,22.3,0.2
88250,22.3,0.2
88260,22.3,0.2
88270,22.3,0.2
88280,22.3,0.2
88290,22.3,0.2
88300,22.3,0.2
88310,22.3,0.2
88320,22.3,0.2
88330,22.3,0.2
88340,22.3,0.2
88350,22.3,0.2
88360,22.3,0.2
88370,22.3,0.2
88380,22.3,0.2
88390,22.3,0.2
88400,22.3,0.2
88410,22.3,0.2
88420,22.3,0.2
88430,22.3,0.2
88440,22.3,0.2
88450,22.3,0.2
88460,22.3,0.2
88470,22.3,0.2
88480,22.3,0.2
88490,22.3,0.2
88500,22.3,0.2
88510,22.3,0.2
88520,22.3,0.2
88530,22.3,0.2
88540,22.3,0.2
88550,22.3,0.2
88560,22.3,0.2
88570,22.3,0.2
88580,22.3,0.2
88590,22.3,0.2
88600,22.3,0.2
88610,22.3,0.2
88620,22.3,0.2
88630,22.3,0.2
88640,22.3,0.2
88650,22.3,0.2
88660,22.3,0.2
88670,22.3,0.2
88680,22.3,0.2
88690,22.3,0.2
88700,22.3,0.2
88710,22.3,0.2
88720,22.3,0.2
88730,22.3,0.2
88740,22.3,0.2
88750,22.3,0.2
88760,22.3,0.2
88770,22.3,0.2
88780,22.3,0.2
88790,22.3,0.2
88800,22.3,0.2
88810,22.3,0.2
88820,22.3,0.2
88830,22.3,0.2
88840,22.3,0.2
88850,22.3,0.2
88860,22.3,0.2
88870,22.3,0.2
88880,22.3,0.2
88890,22.3,0.2
88900,22.3,0.2
88910,22.3,0.2
88920,22.3,0.2
88930,22.3,0.2
88940,22.3,0.2
88950,22.3,0.2
88960,22.3,0.2
88970,22.3,0.2
88980,22.3,0.2
88990,22.4000015,0.2
89000,22.4000015,0.2
89010,22.4000015,0.2
89020,22.4000015,0.2
89030,22.4000015,0.2
89040,22.4000015,0.2
89050,22.4000015,0.2
89060,22.4000015,0.2
89070,22.4000015,0.2
89080,22.4000015,0.2
89090,22.4000015,0.2
89100,22.4000015,0.2
89110,22.4000015,0.2
89120,22.4000015,0.2
89130,22.4000015,0.2
89140,22.4000015,0.2
89150,22.4000015,0.2
89160,22.4000015,0.2
89170,22.4000015,0.2
89180,22.4000015,0.2
89190,22.4000015,0.2
89200,22.4000015,0.2
89210,22.4000015,0.2
89220,22.4000015,0.2
89230,22.4000015,0.2
89240,22.4000015,0.2
89250,22.4000015,0.2
89260,22.4000015,0.2
89270,22.4000015,0.2
89280,22.4000015,0.2
89290,22.4000015,0.2
89300,22.4000015,0.2
89310,22.4000015,0.2
89320,22.4000015,0.2
89330,22.4000015,0.2
89340,22.4000015,0.2
89350,22.4000015,0.2
89360,22.4000015,0.2
89370,22.4000015,0.2
89380,22.4000015,0.2
89390,22.4000015,0.2
89400,22.4000015,0.2
89410,22.4000015,0.2
89420,22.4000015,0.2
89430,22.4000015,0.2
89440,22.4000015,0.2
89450,22.4000015,0.2
89460,22.4000015,0.2
89470,22.4000015,0.2
89480,22.4000015,0.2
89490,22.4000015,0.2
89500,22.4000015,0.2
89510,22.4000015,0.2
89520,22.4000015,0.2
89530,22.4000015,0.2
89540,22.4000015,0.2
89550,22.4000015,0.2
89560,22.4000015,0.2
89570,22.4000015,0.2
89580,22.4000015,0.2
89590,22.4000015,0.2
89600,22.4000015,0.2
89610,22.4000015,0.2
89620,22.4000015,0.2
89630,22.4000015,0.2
89640,22.4000015,0.2
89650,22.4000015,0.2
89660,22.4000015,0.2
89670,22.4000015,0.2
89680,22.4000015,0.2
89690,22.4000015,0.2
89700,22.4000015,0.2
89710,22.4000015,0.2
89720,22.4000015,0.2
89730,22.4000015,0.2
89740,22.4000015,0.2
89750,22.4000015,0.2
89760,22.4000015,0.2
89770,22.4000015,0.2
89780,22.4000015,0.2
89790,22.4000015,0.2
89800,22.4000015,0.2
89810,22.4000015,0.2
89820,22.4000015,0.2
89830,22.4000015,0.2
89840,22.4000015,0.2
89850,22.4000015,0.2
89860,22.4000015,0.2
89870,22.4000015,0.2
89880,22.4000015,0.2
89890,22.4000015,0.2
89900,22.4000015,0.2
89910,22.4000015,0.2
89920,22.4000015,0.2
89930,22.4000015,0.2
89940,22.4000015,0.2
89950,22.4000015,0.2
89960,22.4000015,0.2
89970,22.4000015,0.2
89980,22.4000015,0.2
89990,22.4000015,0.2
90000,22.4000015,0.2
90010,22.4000015,0.2
90020,22.4000015,0.2
90030,22.4000015,0.2
90040,22.4000015,0.2
90050,22.4000015,0.2
90060,22.4000015,0.2
90070,22.4000015,0.2
90080,22.4000015,0.2
90090,22.4000015,0.2
90100,22.4000015,0.2
90110,22.4000015,0.2
90120,22.4000015,0.2
90130,22.4000015,0.2
90140,22.4000015,0.2
90150,22.4000015,0.2
90160,22.4000015,0.2
90170,22.4000015,0.2
90180,22.4000015,0.2
90190,22.4000015,0.2
90200,22.4000015,0.2
90210,22.4000015,0.2
90220,22.4000015,0.2
90230,22.4000015,0.2
90240,22.4000015,0.2
90250,22.4000015,0.2
90260,22.4000015,0.2
90270,22.4000015,0.2
90280,22.4000015,0.2
90290,22.4000015,0.2
90300,22.4000015,0.2
90310,22.4000015,0.2
90320,22.4000015,0.2
90330,22.4000015,0.2
90340,22.4000015,0.2
90350,22.4000015,0.2
90360,22.4000015,0.2
90370,22.4000015,0.2
90380,22.4000015,0.2
90390,22.4000015,0.2
90400,22.4000015,0.2
90410,22.4000015,0.2
90420,22.4000015,0.2
90430,22.4000015,0.2
90440,22.4000015,0.2
90450,22.4000015,0.2
90460,22.4000015,0.2
90470,22.4000015,0.2
90480,22.5,0.2
90490,22.5,0.2
90500,22.5,0.2
90510,22.5,0.2
90520,22.5,0.2
90530,22.5,0.2
90540,22.5,0.2
90550,22.5,0.2
90560,22.5,0.2
90570,22.5,0.2
90580,22.5,0.2
90590,22.5,0.2
90600,22.5,0.2
90610,22.5,0.2
90620,22.5,0.2
90630,22.5,0.2
90640,22.5,0.2
90650,22.5,0.2
90660,22.5,0.2
90670,22.5,0.2
90680,22.5,0.2
90690,22.5,0.2
90700,22.5,0.2
90710,22.5,0.2
90720,22.5,0.2
90730,22.5,0.2
90740,22.5,0.2
90750,22.5,0.2
90760,22.5,0.2
90770,22.5,0.2
90780,22.5,0.2
90790,22.5,0.2
90800,22.5,0.2
90810,22.5,0.2
90820,22.5,0.2
90830,22.5,0.2
90840,22.6,0.2
90850,22.6,0.2
90860,22.6,0.2
90870,22.6,0.2
90880,22.6,0.2
90890,22.6,0.2
90900,22.6,0.2
90910,22.6,0.2
90920,22.6,0.2
90930,22.6,0.2
90940,22.6,0.2
90950,22.6,0.2
90960,22.6,0.2
90970,22.6,0.2
90980,22.6,0.2
90990,22.6,0.2
91000,22.6,0.2
91010,22.6,0.2
91020,22.6,0.2
91030,22.6,0.2
91040,22.6,0.2
91050,22.6,0.2
91060,22.6,0.2
91070,22.6,0.2
91080,22.6,0.2
91090,22.6,0.2
91100,22.6,0.2
91110,22.6,0.2
91120,22.6,0.2
91130,22.6,0.2
91140,22.6,0.2
91150,22.6,0.2
91160,22.6,0.2
91170,22.6,0.2
91180,22.6,0.2
91190,22.6,0.2
91200,22.6,0.2
91210,22.6,0.2
91220,22.6,0.2
91230,22.6,0.2
91240,22.6,0.2
91250,22.6,0.2
91260,22.6,0.2
91270,22.6,0.2
91280,22.6,0.2
91290,22.6,0.2
91300,22.6,0.2
91310,22.6,0.2
91320,22.6,0.2
91330,22.6,0.2
91340,22.6,0.2
91350,22.6,0.2
91360,22.6,0.2
91370,22.6,0.2
91380,22.6,0.2
91390,22.6,0.2
91400,22.6,0.2
91410,22.6,0.2
91420,22.6,0.2
91430,22.6,0.2
91440,22.6,0.2
91450,22.6,0.2
91460,22.6,0.2
91470,22.6,0.2
91480,22.6,0.2
91490,22.6,0.2
91500,22.6,0.2
91510,22.6,0.2
91520,22.6,0.2
91530,22.6,0.2
91540,22.6,0.2
91550,22.6,0.2
91560,22.6,0.2
91570,22.6,0.2
91580,22.6,0.2
91590,22.6,0.2
91600,22.6,0.2
91610,22.6,0.2
91620,22.6,0.2
91630,22.6,0.2
91640,22.6,0.2
91650,22.6,0.2
91660,22.6,0.2
91670,22.6,0.2
91680,22.6,0.2
91690,22.6,0.2
91700,22.6,0.2
91710,22.6,0.2
91720,22.6,0.2
91730,22.6,0.2
91740,22.6,0.2
91750,22.6,0.2
91760,22.6,0.2
91770,22.6,0.2
91780,22.6,0.2
91790,22.6,0.2
91800,22.6,0.2
91810,22.6,0.2
91820,22.6,0.2
91830,22.6,0.2
91840,22.6,0.2
91850,22.6,0.2
91860,22.6,0.2
91870,22.6,0.2
91880,22.6,0.2
91890,22.6,0.2
91900,22.6,0.2
91910,22.6,0.2
91920,22.6,0.2
91930,22.6,0.2
91940,22.6,0.2
91950,22.6,0.2
91960,22.6,0.2
91970,22.6,0.2
91980,22.6,0.2
91990,22.6,0.2
92000,22.6,0.2
92010,22.6,0.2
92020,22.6,0.2
92030,22.6,0.2
92040,22.6,0.2
92050,22.6,0.2
92060,22.6,0.2
92070,22.6,0.2
92080,22.6,0.2
92090,22.6,0.2
92100,22.6,0.2
92110,22.6,0.2
92120,22.6,0.2
92130,22.6,0.2
92140,22.6,0.2
92150,22.6,0.2
92160,22.6,0.2
92170,22.6,0.2
92180,22.6,0.2
92190,22.6,0.2
92200,22.6,0.2
92210,22.6,0.2
92220,22.6,0.2
92230,22.6,0.2
92240,22.6,0.2
92250,22.6,0.2
92260,22.6,0.2
92270,22.6,0.2
92280,22.6,0.2
92290,22.6,0.2
92300,22.6,0.2
92310,22.6,0.2
92320,22.6,0.2
92330,22.6,0.2
92340,22.6,0.2
92350,22.6,0.2
92360,22.6,0.2
92370,22.6,0.2
92380,22.6,0.2
92390,22.6,0.2
92400,22.6,0.2
92410,22.6,0.2
92420,22.6,0.2
92430,22.6,0.2
92440,22.6,0.2
92450,22.6,0.2
92460,22.6,0.2
92470,22.6,0.2
92480,22.6,0.2
92490,22.6,0.2
92500,22.6,0.2
92510,22.6,0.2
92520,22.6,0.2
92530,22.6,0.2
92540,22.6,0.2
92550,22.6,0.2
92560,22.6,0.2
92570,22.6,0.2
92580,22.6,0.2
92590,22.6,0.2
92600,22.6,0.2
92610,22.6,0.2
92620,22.6,0.2
92630,22.6,0.2
92640,22.6,0.2
92650,22.6,0.2
92660,22.6,0.2
92670,22.6,0.2
92680,22.6,0.2
92690,22.6,0.2
92700,22.6,0.2
92710,22.7,0.2
92720,22.7,0.2
92730,22.7,0.2
92740,22.7,0.2
92750,22.7,0.2
92760,22.7,0.2
92770,22.7,0.2
92780,22.7,0.2
92790,22.7,0.2
92800,22.7,0.2
92810,22.7,0.2
92820,22.7,0.2
92830,22.7,0.2
92840,22.7,0.2
92850,22.7,0.2
92860,22.7,0.2
92870,22.7,0.2
92880,22.7,0.2
92890,22.7,0.2
92900,22.7,0.2
92910,22.7,0.2
92920,22.7,0.2
92930,22.7,0.2
92940,22.7,0.2
92950,22.7,0.2
92960,22.7,0.2
92970,22.7,0.2
92980,22.7,0.2
92990,22.7,0.2
93000,22.7,0.2
93010,22.7,0.2
93020,22.7,0.2
93030,22.7,0.2
93040,22.7,0.2
93050,22.7,0.2
93060,22.7,0.2
93070,22.7,0.2
93080,22.7,0.2
93090,22.7,0.2
93100,22.7,0.2
93110,22.7,0.2
93120,22.7,0.2
93130,22.7,0.2
93140,22.7,0.2
93150,22.7,0.2
93160,22.7,0.2
93170,22.7,0.2
93180,22.7,0.2
93190,22.7,0.2
93200,22.7,0.2
93210,22.7,0.2
93220,22.7,0.2
93230,22.7,0.2
93240,22.7,0.2
93250,22.7,0.2
93260,22.7,0.2
93270,22.7,0.2
93280,22.7,0.2
93290,22.7,0.2
93300,22.7,0.2
93310,22.7,0.2
93320,22.7,0.2
93330,22.7,0.2
93340,22.7,0.2
93350,22.7,0.2
93360,22.7,0.2
93370,22.7,0.2
93380,22.7,0.2
93390,22.7,0.2
93400,22.7,0.2
93410,22.7,0.2
93420,22.7,0.2
93430,22.7,0.2
93440,22.8,0.2
93450,22.8,0.2
93460,22.8,0.2
93470,22.8,0.2
93480,22.8,0.2
93490,22.8,0.2
93500,22.8,0.2
93510,22.8,0.2
93520,22.8,0.2
93530,22.8,0.2
93540,22.8,0.2
93550,22.8,0.2
93560,22.8,0.2
93570,22.8,0.2
93580,22.8,0.2
93590,22.8,0.2
93600,22.8,0.2
93610,22.8,0.2
93620,22.8,0.2
93630,22.8,0.2
93640,22.8,0.2
93650,22.8,0.2
93660,22.8,0.2
93670,22.8,0.2
93680,22.8,0.2
93690,22.8,0.2
93700,22.8,0.2
93710,22.8,0.2
93720,22.8,0.2
93730,22.8,0.2
93740,22.8,0.2
93750,22.8,0.2
93760,22.8,0.2
93770,22.8,0.2
93780,22.8,0.2
93790,22.8,0.2
93800,22.8,0.2
93810,22.8,0.2
93820,22.8,0.2
93830,22.8,0.2
93840,22.8,0.2
93850,22.8,0.2
93860,22.8,0.2
93870,22.8,0.2
93880,22.8,0.2
93890,22.8,0.2
93900,22.8,0.2
93910,22.8,0.2
93920,22.8,0.2
93930,22.8,0.2
93940,22.8,0.2
93950,22.8,0.2
93960,22.8,0.2
93970,22.8,0.2
93980,22.8,0.2
93990,22.8,0.2
94000,22.8,0.2
94010,22.8,0.2
94020,22.8,0.2
94030,22.8,0.2
94040,22.8,0.2
94050,22.8,0.2
94060,22.8,0.2
94070,22.8,0.2
94080,22.8,0.2
94090,22.8,0.2
94100,22.8,0.2
94110,22.8,0.2
94120,22.8,0.2
94130,22.8,0.2
94140,22.8,0.2
94150,22.8,0.2
94160,22.8,0.2
94170,22.8,0.2
94180,22.8,0.2
94190,22.8,0.2
94200,22.8,0.2
94210,22.8,0.2
94220,22.8,0.2
94230,22.8,0.2
94240,22.8,0.2
94250,22.8,0.2
94260,22.8,0.2
94270,22.8,0.2
94280,22.8,0.2
94290,22.8,0.2
94300,22.8,0.2
94310,22.8,0.2
94320,22.8,0.2
94330,22.8,0.2
94340,22.8,0.2
94350,22.8,0.2
94360,22.8,0.2
94370,22.8,0.2
94380,22.8,0.2
94390,22.8,0.2
94400,22.8,0.2
94410,22.8,0.2
94420,22.8,0.2
94430,22.8,0.2
94440,22.8,0.2
94450,22.8,0.2
94460,22.8,0.2
94470,22.8,0.2
94480,22.8,0.2
94490,22.8,0.2
94500,22.8,0.2
94510,22.8,0.2
94520,22.8,0.2
94530,22.8,0.2
94540,22.8,0.2
94550,22.9,0.2
94560,22.9,0.2
94570,22.9,0.2
94580,22.9,0.2
94590,22.9,0.2
94600,22.9,0.2
94610,22.9,0.2
94620,22.9,0.2
94630,22.9,0.2
94640,22.9,0.2
94650,22.9,0.2
94660,22.9,0.2
94670,22.9,0.2
94680,22.9,0.2
94690,22.9,0.2
94700,22.9,0.2
94710,22.9,0.2
94720,22.9,0.2
94730,22.9,0.2
94740,22.9,0.2
94750,22.9,0.2
94760,22.9,0.2
94770,22.9,0.2
94780,22.9,0.2
94790,22.9,0.2
94800,22.9,0.2
94810,22.9,0.2
94820,22.9,0.2
94830,22.9,0.2
94840,22.9,0.2
94850,22.9,0.2
94860,22.9,0.2
94870,22.9,0.2
94880,22.9,0.2
94890,22.9,0.2
94900,22.9,0.2
94910,22.9,0.2
94920,22.9,0.2
94930,22.9,0.2
94940,22.9,0.2
94950,22.9,0.2
94960,22.9,0.2
94970,22.9,0.2
94980,22.9,0.2
94990,22.9,0.2
95000,22.9,0.2
95010,22.9,0.2
95020,22.9,0.2
95030,22.9,0.2
95040,22.9,0.2
95050,22.9,0.2
95060,22.9,0.2
95070,22.9,0.2
95080,22.9,0.2
95090,22.9,0.2
95100,22.9,0.2
95110,22.9,0.2
95120,22.9,0.2
95130,22.9,0.2
95140,22.9,0.2
95150,22.9,0.2
95160,22.9,0.2
95170,22.9,0.2
95180,22.9,0.2
95190,22.9,0.2
95200,22.9,0.2
95210,22.9,0.2
95220,22.9,0.2
95230,22.9,0.2
95240,22.9,0.2
95250,22.9,0.2
95260,22.9,0.2
95270,22.9,0.2
95280,22.9,0.2
95290,22.9,0.2
95300,22.9,0.2
95310,22.9,0.2
95320,22.9,0.2
95330,22.9,0.2
95340,22.9,0.2
95350,22.9,0.2
95360,22.9,0.2
95370,22.9,0.2
95380,22.9,0.2
95390,22.9,0.2
95400,22.9,0.2
95410,22.9,0.2
95420,22.9,0.2
95430,22.9,0.2
95440,22.9,0.2
95450,22.9,0.2
95460,22.9,0.2
95470,22.9,0.2
95480,22.9,0.2
95490,22.9,0.2
95500,22.9,0.2
95510,22.9,0.2
95520,22.9,0.2
95530,22.9,0.2
95540,22.9,0.2
95550,22.9,0.2
95560,22.9,0.2
95570,22.9,0.2
95580,22.9,0.2
95590,22.9,0.2
95600,22.9,0.2
95610,22.9,0.2
95620,22.9,0.2
95630,22.9,0.2
95640,22.9,0.2
95650,22.9,0.2
95660,22.9,0.2
95670,22.9,0.2
95680,22.9,0.2
95690,22.9,0.2
95700,22.9,0.2
95710,22.9,0.2
95720,22.9,0.2
95730,22.9,0.2
95740,22.9,0.2
95750,22.9,0.2
95760,22.9,0.2
95770,22.9,0.2
95780,22.9,0.2
95790,22.9,0.2
95800,22.9,0.2
95810,22.9,0.2
95820,22.9,0.2
95830,22.9,0.2
95840,22.9,0.2
95850,22.9,0.2
95860,22.9,0.2
95870,22.9,0.2
95880,22.9,0.2
95890,22.9,0.2
95900,22.9,0.2
95910,22.9,0.2
95920,22.9,0.2
95930,22.9,0.2
95940,22.9,0.2
95950,22.9,0.2
95960,22.9,0.2
95970,22.9,0.2
95980,22.9,0.2
95990,22.9,0.2
96000,22.9,0.2
96010,22.9,0.2
96020,22.9,0.2
96030,22.9,0.2
96040,22.9,0.2
96050,23,0.2
96060,23,0.2
96070,23,0.2
96080,23,0.2
96090,23,0.2
96100,23,0.2
96110,23,0.2
96120,23,0.2
96130,23,0.2
96140,23,0.2
96150,23,0.2
96160,23,0.2
96170,23,0.2
96180,23,0.2
96190,23,0.2
96200,23,0.2
96210,23,0.2
96220,23,0.2
96230,23,0.2
96240,23,0.2
96250,23,0.2
96260,23,0.2
96270,23,0.2
96280,23,0.2
96290,23,0.2
96300,23,0.2
96310,23,0.2
96320,23,0.2
96330,23,0.2
96340,23,0.2
96350,23,0.2
96360,23,0.2
96370,23,0.2
96380,23,0.2
96390,23,0.2
96400,23,0.2
96410,23,0.2
96420,23.1,0.2
96430,23.1,0.2
96440,23.1,0.2
96450,23.1,0.2
96460,23.1,0.2
96470,23.1,0.2
96480,23.1,0.2
96490,23.1,0.2
96500,23.1,0.2
96510,23.1,0.2
96520,23.1,0.2
96530,23.1,0.2
96540,23.1,0.2
96550,23.1,0.2
96560,23.1,0.2
96570,23.1,0.2
96580,23.1,0.2
96590,23.1,0.2
96600,23.1,0.2
96610,23.1,0.2
96620,23.1,0.2
96630,23.1,0.2
96640,23.1,0.2
96650,23.1,0.2
96660,23.1,0.2
96670,23.1,0.2
96680,23.1,0.2
96690,23.1,0.2
96700,23.1,0.2
96710,23.1,0.2
96720,23.1,0.2
96730,23.1,0.2
96740,23.1,0.2
96750,23.1,0.2
96760,23.1,0.2
96770,23.1,0.2
96780,23.1,0.2
96790,23.1,0.2
96800,23.1,0.2
96810,23.1,0.2
96820,23.1,0.2
96830,23.1,0.2
96840,23.1,0.2
96850,23.1,0.2
96860,23.1,0.2
96870,23.1,0.2
96880,23.1,0.2
96890,23.1,0.2
96900,23.1,0.2
96910,23.1,0.2
96920,23.1,0.2
96930,23.1,0.2
96940,23.1,0.2
96950,23.1,0.2
96960,23.1,0.2
96970,23.1,0.2
96980,23.1,0.2
96990,23.1,0.2
97000,23.1,0.2
97010,23.1,0.2
97020,23.1,0.2
97030,23.1,0.2
97040,23.1,0.2
97050,23.1,0.2
97060,23.1,0.2
97070,23.1,0.2
97080,23.1,0.2
97090,23.1,0.2
97100,23.1,0.2
97110,23.1,0.2
97120,23.1,0.2
97130,23.1,0.2
97140,23.1,0.2
97150,23.1,0.2
97160,23.1,0.2
97170,23.1,0.2
97180,23.1,0.2
97190,23.1,0.2
97200,23.1,0.2
97210,23.1,0.2
97220,23.1,0.2
97230,23.1,0.2
97240,23.1,0.2
97250,23.1,0.2
97260,23.1,0.2
97270,23.1,0.2
97280,23.1,0.2
97290,23.1,0.2
97300,23.1,0.2
97310,23.1,0.2
97320,23.1,0.2
97330,23.1,0.2
97340,23.1,0.2
97350,23.1,0.2
97360,23.1,0.2
97370,23.1,0.2
97380,23.1,0.2
97390,23.1,0.2
97400,23.1,0.2
97410,23.1,0.2
97420,23.1,0.2
97430,23.1,0.2
97440,23.1,0.2
97450,23.1,0.2
97460,23.1,0.2
97470,23.1,0.2
97480,23.1,0.2
97490,23.1,0.2
97500,23.1,0.2
97510,23.1,0.2
97520,23.1,0.2
97530,23.1,0.2
97540,23.1,0.2
97550,23.1,0.2
97560,23.1,0.2
97570,23.1,0.2
97580,23.1,0.2
97590,23.1,0.2
97600,23.1,0.2
97610,23.1,0.2
97620,23.1,0.2
97630,23.1,0.2
97640,23.1,0.2
97650,23.1,0.2
97660,23.1,0.2
97670,23.1,0.2
97680,23.1,0.2
97690,23.1,0.2
97700,23.1,0.2
97710,23.1,0.2
97720,23.1,0.2
97730,23.1,0.2
97740,23.1,0.2
97750,23.1,0.2
97760,23.1,0.2
97770,23.1,0.2
97780,23.1,0.2
97790,23.1,0.2
97800,23.1,0.2
97810,23.1,0.2
97820,23.1,0.2
97830,23.1,0.2
97840,23.1,0.2
97850,23.1,0.2
97860,23.1,0.2
97870,23.1,0.2
97880,23.1,0.2
97890,23.1,0.2
97900,23.2,0.2
97910,23.2,0.2
97920,23.2,0.2
97930,23.2,0.2
97940,23.2,0.2
97950,23.2,0.2
97960,23.2,0.2
97970,23.2,0.2
97980,23.2,0.2
97990,23.2,0.2
98000,23.2,0.2
98010,23.2,0.2
98020,23.2,0.2
98030,23.2,0.2
98040,23.2,0.2
98050,23.2,0.2
98060,23.2,0.2
98070,23.2,0.2
98080,23.2,0.2
98090,23.2,0.2
98100,23.2,0.2
98110,23.2,0.2
98120,23.2,0.2
98130,23.2,0.2
98140,23.2,0.2
98150,23.2,0.2
98160,23.2,0.2
98170,23.2,0.2
98180,23.2,0.2
98190,23.2,0.2
98200,23.2,0.2
98210,23.2,0.2
98220,23.2,0.2
98230,23.2,0.2
98240,23.2,0.2
98250,23.2,0.2
98260,23.2,0.2
98270,23.2,0.2
98280,23.2,0.2
98290,23.2,0.2
98300,23.2,0.2
98310,23.2,0.2
98320,23.2,0.2
98330,23.2,0.2
98340,23.2,0.2
98350,23.2,0.2
98360,23.2,0.2
98370,23.2,0.2
98380,23.2,0.2
98390,23.2,0.2
98400,23.2,0.2
98410,23.2,0.2
98420,23.2,0.2
98430,23.2,0.2
98440,23.2,0.2
98450,23.2,0.2
98460,23.2,0.2
98470,23.2,0.2
98480,23.2,0.2
98490,23.2,0.2
98500,23.2,0.2
98510,23.2,0.2
98520,23.2,0.2
98530,23.2,0.2
98540,23.2,0.2
98550,23.2,0.2
98560,23.2,0.2
98570,23.2,0.2
98580,23.2,0.2
98590,23.2,0.2
98600,23.2,0.2
98610,23.2,0.2
98620,23.2,0.2
98630,23.2,0.2
98640,23.2,0.2
98650,23.2,0.2
98660,23.2,0.2
98670,23.2,0.2
98680,23.2,0.2
98690,23.2,0.2
98700,23.2,0.2
98710,23.2,0.2
98720,23.2,0.2
98730,23.2,0.2
98740,23.2,0.2
98750,23.2,0.2
98760,23.2,0.2
98770,23.2,0.2
98780,23.2,0.2
98790,23.2,0.2
98800,23.2,0.2
98810,23.2,0.2
